NUM_YEARS_TO_RUN,DISABLE_PATHFINDING,TEST_NAME,IS_SEEDED,SEED,TURN_TIME,DAYS_PER_YEAR,ENABLE_PERSONALITY_TRANSMISSION,AGE_TURN_ADULT,MIN_DEATH_AGE,MAX_DEATH_AGE,MIN_OFFSPRING_AMOUNT,MAX_OFFSPRING_AMOUNT,MIN_FERTILITY_AGE,MAX_FERTILITY_AGE,MIN_FRIENDS,MAX_FRIENDS,PERSONALITY_LENGTH,PERSONALITY_THRESHOLD,MAX_NUMBER_OF_SOCIAL_MEETUPS_PER_WEEK,DAILY_CHANCE_OF_SOCIAL_MEETUP,TIME_AT_WORK_SCHOOL,TIME_AT_HOME,TIME_AT_SOCIAL,MIN_INITIAL_CHILDREN,MAX_INITIAL_CHILDREN,MIN_INITIAL_PARENT_AGE,MAX_INITIAL_PARENT_AGE,MIN_INITIAL_CHILD_AGE,MAX_INITIAL_CHILD_AGE,SELECTED_MAP_INDEX,PERCENT_CHILD_SOCIAL_BUILDINGS,density,avgConnectivity,avgClusteringCoefficient,skewness,avgPathLength,medianPathLength,avgPercentCanReach,maxDepth,avgDepth,num_communities,avg_community_size,max_community_size,min_community_size,percent_nodes_that_can_reach_all_nodes,idealDensity,idealAvgConnectivity,idealAvgClusteringCoefficient,idealSkewness,idealAvgPathLength,idealMedianPathLength,idealAvgPercentCanReach,idealMaxDepth,idealAvgDepth,idealNum_communities,idealAvg_community_size,idealMax_community_size,idealMin_community_size,idealPercent_nodes_that_can_reach_all_nodes,
100,True,Personality length (97),True,10,0,1,False,18,70,100,0,3,20,50,3,5,97,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01937984,5,0.3192308,0.5149798,4.337928,4,0.1502367,12,4.392308,9,3.888889,6,3,0,0.02754919,7.107692,0.4788461,6.387596,8.855746,8,0.9262142,26,16.21539,7,4.571429,6,3,0,
100,True,Personality length (97),True,1,0,1,False,18,70,100,0,3,20,50,3,5,97,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02168479,5.464567,0.4783464,-0.1459903,7.873509,7,0.2911527,23,8.590551,17,3.705882,5,3,0,0.0288089,7.259842,0.4730972,4.948905,7.572241,7,0.9921264,22,13.79528,8,4,6,3,1,
100,True,Personality length (96),True,9,0,1,False,18,70,100,0,3,20,50,3,5,96,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01834734,4.366667,0.3826388,0.2421894,3.069215,3,0.06722224,10,3.866667,12,3.916667,6,3,0,0.02913165,6.933333,0.4833333,8.532944,7.864648,8,0.7706251,20,13.08333,10,4.4,6,3,0,
100,True,Personality length (96),True,8,0,1,False,18,70,100,0,3,20,50,3,5,96,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01937046,4.571429,0.3816527,0.1424416,3.950625,3,0.1129864,12,4.428571,9,3.444444,5,3,0,0.0291269,6.87395,0.4488796,6.647935,7.217199,7,0.8966887,22,12.36134,8,4.25,6,3,0,
100,True,Personality length (96),True,7,0,1,False,18,70,100,0,3,20,50,3,5,96,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01937407,4.688525,0.4098361,0.4365443,2.943625,3,0.07746574,9,2.893443,13,3.846154,5,3,0,0.02865465,6.934426,0.4808743,6.10448,8.536463,8,0.8844409,23,16.63935,7,4.428571,6,3,0,
100,True,Personality length (96),True,6,0,1,False,18,70,100,0,3,20,50,3,5,96,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.0191851,4.834646,0.3405512,0.2256545,6.695294,6,0.2635007,19,8,11,3.363636,4,3,0,0.02824647,7.11811,0.3897637,7.303659,6.209585,6,0.9534389,15,11.68504,6,3.833333,5,3,0,
100,True,Personality length (96),True,5,0,1,False,18,70,100,0,3,20,50,3,5,96,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01905904,4.650406,0.344851,-0.1709239,4.373187,4,0.1503734,14,4.918699,10,3.9,5,3,0,0.02885512,7.04065,0.4857723,6.806723,7.625154,7,0.7531233,19,13.55285,10,4.5,6,3,0,
100,True,Personality length (96),True,4,0,1,False,18,70,100,0,3,20,50,3,5,96,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01862866,4.955224,0.3955223,0.6424336,4.376389,4,0.1353865,12,4.716418,10,3.6,5,3,0,0.02654023,7.059701,0.4912935,6.862656,8.331011,8,0.8151593,22,14.70895,9,4.444445,6,3,0,
100,True,Personality length (96),True,3,0,1,False,18,70,100,0,3,20,50,3,5,96,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02045848,4.99187,0.3543361,0.2654734,6.223239,6,0.3105956,18,7.162601,12,3.583333,5,3,0,0.02872184,7.00813,0.4654471,5.841925,7.35091,7,0.9438836,19,12.69106,9,4.555555,6,3,0,
100,True,Personality length (96),True,2,0,1,False,18,70,100,0,3,20,50,3,5,96,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01778701,4.731343,0.3271145,0.3701099,4.137237,4,0.1189018,11,3.992537,12,3.416667,5,3,0,0.02586691,6.880597,0.4241293,7.276549,7.145223,7,0.80725,20,11.79851,7,4.285714,5,3,0,
100,True,Personality length (96),True,10,0,1,False,18,70,100,0,3,20,50,3,5,96,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01880074,4.436975,0.4159664,-0.0427011,4.598039,4,0.1080433,13,4.117647,13,3.692308,5,3,0,0.02919812,6.890756,0.4887955,7.476782,6.807085,7,0.6259445,18,10.78992,8,4.5,5,3,0,
100,True,Personality length (96),True,1,0,1,False,18,70,100,0,3,20,50,3,5,96,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02079832,4.95,0.4069444,0.1313602,6.90327,6,0.3036805,18,7.891667,11,3.454545,5,3,0,0.02941176,7,0.4895833,5.50796,8.477799,8,0.9024315,22,15.75833,7,4.571429,5,3,0,
100,True,Personality length (95),True,9,0,1,False,18,70,100,0,3,20,50,3,5,95,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02041608,4.614035,0.394006,0.4814553,3.878487,3,0.1241151,11,4.456141,11,3.727273,5,3,0,0.03066294,6.929824,0.4714912,6.784799,7.83143,7,0.7413046,22,15.4386,9,5.111111,6,3,0,
100,True,Personality length (95),True,8,0,1,False,18,70,100,0,3,20,50,3,5,95,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01902483,5.022556,0.3634085,0.6186709,5.066035,5,0.1789248,16,6.157895,12,3.583333,5,3,0,0.02597403,6.857143,0.4473684,5.61905,8.848235,7,0.7669732,32,21.11278,7,3.714286,5,3,0,
100,True,Personality length (95),True,7,0,1,False,18,70,100,0,3,20,50,3,5,95,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.0202381,4.816667,0.4402778,0.3157366,3.261734,3,0.08729164,12,3.591667,11,3.636364,6,3,0,0.02962185,7.05,0.4520832,6.816673,6.614713,7,0.8826397,15,11.30833,6,4.5,5,3,0,
100,True,Personality length (95),True,6,0,1,False,18,70,100,0,3,20,50,3,5,95,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02043868,4.823529,0.4453781,0.6287494,4.857143,4,0.1665843,15,5.613445,15,3.2,4,3,0,0.02976784,7.02521,0.4663866,6.676678,8.145684,8,0.967021,21,15.84034,11,4.181818,5,3,0.02521008,
100,True,Personality length (95),True,5,0,1,False,18,70,100,0,3,20,50,3,5,95,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01846033,4.910448,0.3774876,0.121312,4.506676,4,0.1543216,15,5.052239,13,3.307692,4,3,0,0.02614746,6.955224,0.4894278,6.326838,10.85194,10,0.9354541,29,21.33582,10,4.1,5,3,0.007462686,
100,True,Personality length (95),True,4,0,1,False,18,70,100,0,3,20,50,3,5,95,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02019965,5.251908,0.5133588,0.4946457,3.433645,3,0.09352601,12,3.885496,19,3.631579,5,3,0,0.02660012,6.91603,0.4828244,4.351691,8.228811,8,0.7576489,22,16.51908,12,4.416667,6,3,0,
100,True,Personality length (95),True,3,0,1,False,18,70,100,0,3,20,50,3,5,95,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02112966,4.141414,0.4082492,0.5065653,3.018626,3,0.08764412,9,2.929293,12,3.333333,5,3,0,0.03617811,7.090909,0.4688552,8.921422,7.246216,7,0.9303131,21,14.82828,8,4.375,5,3,0,
100,True,Personality length (95),True,2,0,1,False,18,70,100,0,3,20,50,3,5,95,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01974656,5.015625,0.4472656,0.2617317,2.568218,2,0.0760498,8,3.117188,12,3.916667,6,3,0,0.02718996,6.90625,0.4635417,5.242773,7.482856,7,0.9327393,17,13.39063,9,4.333333,6,3,0,
100,True,Personality length (95),True,10,0,1,False,18,70,100,0,3,20,50,3,5,95,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02266667,5.666667,0.4173278,-0.4625543,5.52542,5,0.2515117,19,8.007936,11,4,5,3,0,0.02787302,6.968254,0.4828043,2.980956,9.473525,9,0.9373899,26,18.39683,11,4.181818,6,3,0,
100,True,Personality length (95),True,1,0,1,False,18,70,100,0,3,20,50,3,5,95,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01922803,4.537815,0.3760504,-0.09032632,3.960323,3,0.1050067,12,4.285714,11,3.545455,4,3,0,0.02948298,6.957983,0.447479,7.389366,6.768999,7,0.8883565,17,11.9916,8,3.875,5,3,0,
100,True,Personality length (94),True,9,0,1,False,18,70,100,0,3,20,50,3,5,94,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02045454,4.909091,0.4965564,0.1849525,6.58217,5,0.1516973,21,5.247934,17,3.352941,5,3,0,0.02899449,6.958678,0.5130854,6.639868,10.80799,9,0.8604609,29,20.68595,11,4.272727,6,3,0,
100,True,Personality length (94),True,8,0,1,False,18,70,100,0,3,20,50,3,5,94,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02103711,4.754386,0.3296784,0.07795663,4.142213,4,0.1536626,12,4.578948,9,3.222222,4,3,0,0.03151685,7.122807,0.4744152,7.193434,9.002388,8,0.8378733,26,16.03509,9,4.666667,7,3,0,
100,True,Personality length (94),True,7,0,1,False,18,70,100,0,3,20,50,3,5,94,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01743532,4.393701,0.3097113,0.4147238,2.983633,3,0.07576412,10,3.125984,10,3.5,5,3,0,0.02830896,7.133858,0.4671917,8.923123,7.616296,7,0.7639646,25,13.94488,9,3.777778,5,3,0,
100,True,Personality length (94),True,6,0,1,False,18,70,100,0,3,20,50,3,5,94,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02091454,4.810345,0.3627874,0.2413217,4.388517,4,0.1333234,15,5.077586,13,3.923077,5,3,0,0.03028486,6.965517,0.5,7.470559,7.163214,7,0.8287002,22,13.48276,10,4.1,5,3,0,
100,True,Personality length (94),True,5,0,1,False,18,70,100,0,3,20,50,3,5,94,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01937046,4.571429,0.3760504,0.8835065,4.257599,4,0.1370666,14,4.478992,14,3.571429,6,3,0,0.02976784,7.02521,0.4243698,10.18187,6.729528,7,0.9192846,17,11.86555,6,4,5,3,0,
100,True,Personality length (94),True,4,0,1,False,18,70,100,0,3,20,50,3,5,94,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01963865,5.223881,0.3868158,0.06051701,4.45816,4,0.187681,13,5.619403,14,3.357143,5,3,0,0.02597913,6.910448,0.465174,5.398011,8.704515,8,0.8745279,23,15.96269,12,4,6,3,0.01492537,
100,True,Personality length (94),True,3,0,1,False,18,70,100,0,3,20,50,3,5,94,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02234115,4.825688,0.4449541,-0.156113,4.705128,4,0.1444323,18,5.614679,12,3.583333,5,3,0,0.03278967,7.082569,0.5214067,5.669037,6.95461,7,0.7065058,19,11.0367,8,4.25,5,3,0,
100,True,Personality length (94),True,2,0,1,False,18,70,100,0,3,20,50,3,5,94,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01909925,4.163636,0.3613637,0.7574605,3.192271,3,0.08768597,10,2.981818,12,3.333333,5,3,0,0.03177648,6.927273,0.3886364,8.595399,6.377358,6,0.937355,16,11.41818,7,3.857143,5,3,0,
100,True,Personality length (94),True,10,0,1,False,18,70,100,0,3,20,50,3,5,94,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02247525,4.495049,0.4356436,0.1552285,3.017964,3,0.08185474,10,2.920792,13,3.615385,5,3,0,0.03564356,7.128713,0.5041254,8.298358,8.417709,8,0.9244189,26,16.04951,7,5,6,3,0,
100,True,Personality length (94),True,1,0,1,False,18,70,100,0,3,20,50,3,5,94,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01986434,5.085271,0.3481914,0.4904725,4.207401,4,0.1315425,12,5.162791,10,3.9,5,3,0,0.02749516,7.03876,0.4838501,5.819357,9.238175,8,0.8906307,28,16.75969,10,4.4,7,3,0,
100,True,Personality length (93),True,9,0,1,False,18,70,100,0,3,20,50,3,5,93,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01960784,4.666667,0.4625,0.2378898,3.165106,3,0.08159722,9,3.708333,17,3.529412,5,3,0,0.02913165,6.933333,0.4916666,6.684413,8.013624,8,0.8308336,23,14.3,10,4.5,6,3,0,
100,True,Personality length (93),True,8,0,1,False,18,70,100,0,3,20,50,3,5,93,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02055692,4.522522,0.4234233,0.02441517,2.672991,2,0.07272138,8,3.333333,15,3.333333,5,3,0,0.03144963,6.918919,0.4256757,7.551609,6.954312,7,0.8686803,18,13.14414,5,4,5,3,0,
100,True,Personality length (93),True,7,0,1,False,18,70,100,0,3,20,50,3,5,93,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01991888,4.661017,0.365113,0.522691,6.576401,6,0.2909364,21,6.974576,9,3.555556,5,3,0,0.0298421,6.983051,0.4774011,6.333305,7.410144,7,0.9019687,19,12.44915,9,4.777778,6,3,0,
